-1.1211173783398869,2.3176937727722629,-3.402375987838286,2.8876616621048594,0.039986468853454034
-1.0964774359587905,2.1671715663204578,-3.1911102255898083,2.7798806352315224,0.035264910039627485
-1.0718374935776942,2.1717155231172414,-3.2107662824761607,2.7708901387777081,0.020838747123664104
-1.0471975511965979,2.0487440647182091,-3.0269682575750272,2.6702140795973923,0.017531848957537548
-1.0225576088155015,2.0603709120405136,-3.0486988622781026,2.6590092902019422,0.0055461032956656588
-0.99791766643440472,1.9596075706691864,-2.887378951551308,2.5642571010095931,0.0036179962782346415
-0.97327772405330837,1.9769679877615367,-2.909721388984607,2.5502243835072731,-0.0059306159214349494
-0.94863778167221202,1.8943214607198362,-2.7666760750512207,2.4603039023569435,-0.0065327654182058218
-0.92399783929111567,1.9164206273152244,-2.7883143574143601,2.4428802506830047,-0.013686527414299451
-0.89935789691001933,1.7614644499322363,-2.5602689651551667,2.3319301601125768,-0.012817734242758868
-0.87471795452892298,1.6974467255700325,-2.4371191242186141,2.2491597157798422,-0.012070077997199696
-0.85007801214782619,1.7230471036029174,-2.4542858476094849,2.2271288583288893,-0.016340731191704053
-0.82543806976672984,1.5887743810499921,-2.2512174094350881,2.1269095001930154,-0.014870194287622908
-0.8007981273856335,1.6174497144702107,-2.267536798203881,2.1031691442718565,-0.017484811650768876
-0.77615818500453715,1.5671773065124988,-2.1556876942346581,2.0246520974870759,-0.015022414216038739
-0.7515182426234408,1.5290203527542816,-2.0967592335221203,1.9845248012010626,-0.016771181902490495
-0.72687830024234446,1.4801057944108029,-1.9851002626597372,1.9077935449617902,-0.01388534010079338
-0.70223835786124811,1.4408691831923848,-1.885289404296201,1.8358544795519631,-0.011046796488286614
-0.67759841548015132,1.4074408943023926,-1.828059348664872,1.7966051863681467,-0.011459997667045189
-0.65295847309905497,1.3686118263470453,-1.7277673419043433,1.7269367503989956,-0.0085157967615834829
-0.62831853071795862,1.4045002645805293,-1.7335203237444956,1.6954173740190237,-0.0067246025912724994
-0.60367858833686228,1.3086616958779538,-1.5817960428407771,1.6241080677762123,-0.0052252340762000572
-0.57903864595576593,1.2780434830765719,-1.4905620579853105,1.5614813026647887,-0.0025615265070523243
-0.55439870357466958,1.3151282423025299,-1.4898094711935495,1.5281616518705707,2.9594520189931323e-05
-0.52975876119357279,1.2285193142662159,-1.3535509698533208,1.4679927543123119,0.00085608954175541883
-0.50511881881247644,1.2677053485447454,-1.3504190783061751,1.4344472801766426,0.0038486960502961596
-0.4804788764313801,1.2428565785450787,-1.2620100103300838,1.3784615277343164,0.0058419241329955756
-0.45583893405028375,1.1638818329795886,-1.1397383766736242,1.32932725386399,0.0059196220590496673
-0.4311989916691874,1.20413444116765,-1.1296804165398795,1.2957087827269615,0.0089134587114612085
