1.589841878221482707e+00,1.589557317298228467e+00,1.569021504003380141e+00,1.500908685234439766e+00,1.563693891162453387e+00,1.548556830939345597e+00,1.426001974422804297e+00,1.445269120268144025e+00,1.374069605928904148e+00,1.429341613035996383e+00,1.423270980006572595e+00,1.357936582474406295e+00,1.325129079364218532e+00,1.354747128792931576e+00,1.435933941091386501e+00,1.335962155623106051e+00,1.281018184024764972e+00,1.356513777858135095e+00,1.294159365550048069e+00,1.205546303601666258e+00,1.249546536359854132e+00,1.302810808063986192e+00,1.186575575384716252e+00,1.126857303851776182e+00,1.190919081699388871e+00
1.094860008925854222e+00,1.100440564809673560e+00,1.182358540591490259e+00,1.171663792559184625e+00,1.104934256056063546e+00,1.044488773274807158e+00,1.002180097115963786e+00,9.987179392163703096e-01,9.282416838904016254e-01,9.670091574487477137e-01,1.153530938171816844e+00,1.040651153045919930e+00,9.209893325824635157e-01,8.469402567756358913e-01,8.606505601474273570e-01,8.727167337404165837e-01,7.980590137366284642e-01,8.728471574969081104e-01,8.792260648598574369e-01,8.537894801089638275e-01,8.063942774469508024e-01,8.061057642886513275e-01,8.725388831633825726e-01,8.745150006859815361e-01,8.565797580508736075e-01
6.834995287165225308e-01,6.578258098629170547e-01,7.208758155389589639e-01,6.615053406899962241e-01,5.945307656140729202e-01,5.696553982395974325e-01,7.008221749196248407e-01,6.166869952774521879e-01,5.293623619538049274e-01,5.928115433694117753e-01,5.329233257295282744e-01,6.041386490089489802e-01,4.933298350467357762e-01,5.875787841695697677e-01,5.580002570913088489e-01,4.831409731002156427e-01,4.662095981665879130e-01,4.667905767182319865e-01,4.158857893360832225e-01,4.496615900323443493e-01,4.217983329636992296e-01,4.558231244678078720e-01,3.809756971818502591e-01,4.152534317288515409e-01,3.997290524713142390e-01
3.596533891130077043e-01,2.586303091227045159e-01,1.852214953931989594e-01,2.134878804364542526e-01,2.997414580628529057e-01,3.055156734638870275e-01,1.969359200671654819e-01,2.110335424733863485e-01,1.175710881245467243e-01,2.108952142468044355e-01,1.065680657587158159e-01,1.421105155201804193e-01,1.152274127427443812e-01,7.407278921709879727e-02,-5.252520375067991527e-03,1.734873095440064295e-01,9.116225355253444740e-02,4.461678142523894247e-02,1.171402945046201571e-01,3.565311234273013663e-02,-5.702679946716030651e-02,-6.051267077702484481e-02,-3.907179565682630806e-02,1.024972636621619970e-01,-7.428225767449428418e-02
-9.779410395837651038e-02,-1.486672734601637014e-01,-1.941100720098490051e-01,-1.242819832312927475e-01,-1.973350958067304761e-01,-3.002671053238642473e-01,-2.746645267010723312e-01,-2.322689013712345985e-01,-3.429551960470466065e-01,-2.674319365683601735e-01,-2.852011853315699064e-01,-1.882093850873685636e-01,-2.585947390072977359e-01,-3.602501766048325504e-01,-4.018553549256307367e-01,-4.908280702631255266e-01,-5.254259358487878284e-01,-4.848167207593795380e-01,-3.784818368683304235e-01,-4.960647816980127134e-01,-4.560207362200677239e-01,-3.873901746602064766e-01,-4.779279750755996425e-01,-5.514316424461899180e-01,-5.637665680222525566e-01
-3.576021791245500014e-01,-6.189713871335765782e-01,-6.245045161968536540e-01,-6.272750329635373712e-01,-6.140073799168080937e-01,-6.646552720210190390e-01,-7.208876722440945573e-01,-7.527545434135251012e-01,-6.674574066680643014e-01,-7.500393579374741160e-01,-6.967276594127997935e-01,-6.994744627692123240e-01,-7.520629022806154529e-01,-7.622991910476779598e-01,-7.473755515170107389e-01,-9.083935594934178237e-01,-9.300320463658763304e-01,-8.914938024401516392e-01,-9.366599445366731169e-01,-9.004377103474344723e-01,-9.018288970833441276e-01,-9.277081321592999252e-01,-8.908693493030104271e-01,-8.323367482836296904e-01,-8.444582531672516490e-01
-1.047875344679161103e+00,-1.076628348662356238e+00,-9.384898293625997256e-01,-1.065874317104372748e+00,-1.083963696906243612e+00,-1.099839825082803424e+00,-1.156977287131229382e+00,-1.183243841241614414e+00,-1.219102469806695010e+00,-1.192104752212948204e+00,-1.265564944998041286e+00,-1.218916714759570530e+00,-1.295973441435793738e+00,-1.300182571758929484e+00,-1.089398020093390596e+00,-1.066459247891062168e+00,-1.141883701493618508e+00,-1.267070746550261751e+00,-1.289977900872228522e+00,-1.257790898664137069e+00,-1.199357103520886314e+00,-1.285262884463307609e+00,-1.384823637486887415e+00,-1.369322971639621356e+00,-1.495320224880529958e+00
-1.469587222501246515e+00,-1.479424335528744194e+00,-1.479997409610297687e+00,-1.566136372420385836e+00,-1.575258130904702458e+00,-1.622843040848884977e+00,-1.556698435132453096e+00,-1.540059525592170075e+00,-1.487652888892846192e+00,-1.589355753310923269e+00,-1.675000686740361511e+00,-1.713455933730136937e+00,-1.622522909810224068e+00,-1.571226851158600724e+00,-1.748682204687985742e+00,-1.681660202791519954e+00,-1.724261344343708036e+00,-1.768150914520630446e+00,-1.723206097586640118e+00,-1.735398742701075525e+00,-1.786378622549083195e+00,-1.699413642614548969e+00,-1.711037165882475897e+00,-1.821237335647728495e+00,-1.800029642395196694e+00
-1.893977253357009616e+00,-1.943424634305066290e+00,-1.893903129188736933e+00,-1.849989845601543115e+00,-2.001419731358299980e+00,-2.100984436616925244e+00,-2.092028672004506706e+00,-2.056549458003765540e+00,-1.989072949077101971e+00,-1.974010981319852753e+00,-1.936547745326422154e+00,-2.024975052227679484e+00,-2.187226157538188609e+00,-2.283229899021090414e+00,-2.290841903718141559e+00,-2.072646911342856502e+00,-2.141526463710565320e+00,-2.273108225070338495e+00,-2.071658852581557131e+00,-2.167129042333357347e+00,-2.363839685002946389e+00,-2.409808130813642979e+00,-2.301493177164949611e+00,-2.226606227528540316e+00,-2.287482503929723077e+00
-2.356355673437834142e+00,-2.259998661425417055e+00,-2.400777273735365647e+00,-2.387892987488020591e+00,-2.327166896018554976e+00,-2.345137708769069906e+00,-2.398496834114286713e+00,-2.452373702250424170e+00,-2.498413288291934542e+00,-2.526078933608319588e+00,-2.522427068426556840e+00,-2.569533757930270390e+00,-2.528363325464443978e+00,-2.538402002479246633e+00,-2.556732468618874599e+00,-2.473842243015939246e+00,-2.569573280280722294e+00,-2.723497184440401231e+00,-2.668987958697031981e+00,-2.578730608880445807e+00,-2.602309643160096275e+00,-2.589563685139333327e+00,-2.513344832292692121e+00,-2.679765545575884644e+00,-2.690662015684897046e+00
-2.824057852930415891e+00,-2.823133029929839832e+00,-2.693369138601455770e+00,-2.674256129922878866e+00,-2.823575680254902132e+00,-2.878369466921525621e+00,-2.910797397377972384e+00,-2.776963020131838267e+00,-2.766252463159351915e+00,-2.936265600009227317e+00,-3.012848216569428583e+00,-2.880270333888863998e+00,-2.922883332146187563e+00,-2.909248121240254559e+00,-2.866635122982930994e+00,-2.993434838027416500e+00,-3.057947012580779944e+00,-3.024594259123756679e+00,-3.042410934707509007e+00,-3.175360011303518970e+00,-3.182414908948598686e+00,-3.090442289122397046e+00,-3.107697747329730920e+00,-3.194457211041914935e+00,-3.123443451749799316e+00
-3.102793181728042082e+00,-3.219842574826623061e+00,-3.317751135511908256e+00,-3.247642596134544757e+00,-3.181794249957100806e+00,-3.205077024697763566e+00,-3.273241064432889758e+00,-3.439420849467726971e+00,-3.446080207429483622e+00,-3.376524980958447664e+00,-3.310696554045631679e+00,-3.388713673837838058e+00,-3.449518651918805912e+00,-3.464141921586037842e+00,-3.507569080262672223e+00,-3.574223682389336521e+00,-3.550577302024515713e+00,-3.526666280001068632e+00,-3.511557043512679055e+00,-3.480927221912395453e+00,-3.533404998842532674e+00,-3.541119761650759035e+00,-3.520239945817576821e+00,-3.486729102958745941e+00,-3.412822307613545103e+00
-3.504948906517107776e+00,-3.676898638539130459e+00,-3.617907578254507150e+00,-3.652687246652248199e+00,-3.729660976392522365e+00,-3.775419953745823509e+00,-3.739067295800093227e+00,-3.696893153722188519e+00,-3.694462371079989982e+00,-3.665425458292323135e+00,-3.754105708236473049e+00,-3.692261134249216425e+00,-3.751493122782195488e+00,-3.900124984216354118e+00,-3.792106290106648903e+00,-3.795414468928881568e+00,-3.858796304259318077e+00,-3.869558398376793829e+00,-3.870739958565906136e+00,-3.932414744535621232e+00,-4.011068016080701959e+00,-3.884584796018636155e+00,-3.934335530767587130e+00,-4.051246437550184432e+00,-4.051629962438970445e+00
-4.037615336968698010e+00,-4.005677167479052336e+00,-3.995243266959730200e+00,-4.122963694680344737e+00,-4.139424911732995760e+00,-4.132571736164623033e+00,-4.047483909787155554e+00,-4.156830554872047223e+00,-4.359884376699777242e+00,-4.310481438634804263e+00,-4.278907190948119776e+00,-4.320741440812137846e+00,-4.291447474657131167e+00,-4.170501177803984660e+00,-4.101459741888825228e+00,-4.264003154503276605e+00,-4.318006494160860242e+00,-4.332598145947731183e+00,-4.365314747651879657e+00,-4.267164942539435124e+00,-4.296249598326448371e+00,-4.442395345827775621e+00,-4.438407382577769233e+00,-4.369405469013060817e+00,-4.497189132494399111e+00
-4.437430282216861421e+00,-4.465511810517735825e+00,-4.504903895302625472e+00,-4.502240088882161650e+00,-4.519712761927579869e+00,-4.565368981169705798e+00,-4.561523614560130113e+00,-4.594050508982109093e+00,-4.554662534521666473e+00,-4.525625305555196043e+00,-4.597947412736673733e+00,-4.634999458196002564e+00,-4.656132217072077140e+00,-4.593366614229887901e+00,-4.788780923804652367e+00,-4.781643187313024512e+00,-4.669308968712766905e+00,-4.788958932471087948e+00,-4.806502745747319061e+00,-4.746183734487509298e+00,-4.701314168108779334e+00,-4.774406803034668911e+00,-4.862399364080954633e+00,-4.880065854732989372e+00,-4.844009456326247687e+00
-4.608615707142410756e+00,-4.945815236944901550e+00,-4.577723357713049168e+00,-4.645435756404586058e+00,-5.056940071621328414e+00,-5.006387191247604562e+00,-5.038020880549368030e+00,-4.997775112994716551e+00,-5.009525265873491229e+00,-5.063805261984239081e+00,-5.080333508943256859e+00,-5.029499861791921766e+00,-5.125468033159416237e+00,-5.213887435590583763e+00,-5.155983081853987571e+00,-5.177993236910096719e+00,-5.204243982080300590e+00,-5.151244510124197262e+00,-5.113729895075178611e+00,-5.191383409243226943e+00,-5.292880599349552462e+00,-5.216788376113759007e+00,-5.268297697368421240e+00,-5.300291198148699756e+00,-5.291766069066806466e+00
-4.623488575119577781e+00,-5.341651179807294092e+00,-5.338706922788023057e+00,-5.380806130489471428e+00,-5.356203625422516268e+00,-5.380252817583143887e+00,-5.388129463938820862e+00,-5.368067918849396492e+00,-5.473442725803266740e+00,-5.470581307630543400e+00,-5.519236799003769178e+00,-5.420739513386150676e+00,-4.886849787143370705e+00,-4.918812500012647249e+00,-4.927755459383519110e+00,-4.945721806108433150e+00,-5.601249786516071971e+00,-5.723187936276160848e+00,-5.736131664138585329e+00,-5.687645644604097939e+00,-5.656526062037013247e+00,-5.030352003190016852e+00,-5.037690315610188208e+00,-5.042944627665142399e+00,-5.077763528582766028e+00
