5.018986916571694934e+00,4.614732396884227761e+00,4.238594393487101541e+00,3.681787711379442385e+00,3.227470388463854700e+00,2.908520909991938463e+00,2.513566157455223049e+00,1.892689793029861178e+00,1.564677997688707745e+00,1.281860010089392210e+00,7.142597740732976597e-01,1.408497525407622908e-01,-2.114169092727705423e-01,-6.162443449523901107e-01,-9.859166499049744070e-01,-1.523396902641615869e+00,-1.944906722447015568e+00,-2.343659572862165863e+00,-2.920006105033283283e+00,-3.165574277331608677e+00,-3.667773085909170394e+00,-4.210924637846269469e+00,-4.531767078815433614e+00,-4.787180426700748725e+00,-5.162630741200010753e+00
5.051399038087961202e+00,4.648421248409494666e+00,4.264611798700236989e+00,3.802291357907525704e+00,3.398740336058103217e+00,2.877029501151801671e+00,2.417115813412213932e+00,1.939717437832670699e+00,1.539292791993401632e+00,1.211265187712067481e+00,6.498067249562105019e-01,2.841103684590952638e-01,-1.717246127138481737e-01,-6.068538344849998545e-01,-9.405054692356507040e-01,-1.516737386590457426e+00,-1.886559876474759090e+00,-2.373803269551890249e+00,-2.853292377470343144e+00,-3.230193320320594363e+00,-3.607876805709794965e+00,-4.051957839858319588e+00,-4.497730430606189600e+00,-4.890910787697012374e+00,-4.736134570875719874e+00
5.055778114518040489e+00,4.587497703277170658e+00,4.170924225043223466e+00,3.738988251099189419e+00,3.416406826710137956e+00,2.855094596650953331e+00,2.340608447407273029e+00,1.928927836159280540e+00,1.569503676678894344e+00,1.155333157352427031e+00,6.322311357102154972e-01,2.693645795054619430e-01,-1.895610494728262319e-01,-5.972024765046266559e-01,-1.060416280506954578e+00,-1.414149221522255750e+00,-1.824806203893542200e+00,-2.399714122508207481e+00,-2.787736812865047487e+00,-3.163519115108106128e+00,-3.483670073033762637e+00,-3.946994381527954232e+00,-4.458307044119742102e+00,-5.092873792652268250e+00,-5.273965202423235077e+00
5.014939827885412704e+00,4.671458984577354201e+00,4.227057661300766433e+00,3.754058281415930676e+00,3.479061766971061953e+00,2.905865008041565556e+00,2.446255642400458008e+00,1.995957742525836798e+00,1.631862041222026605e+00,1.289748671239607125e+00,6.702516368450192052e-01,3.019033306325761834e-01,-1.044931423599869263e-01,-5.692404135598515547e-01,-1.058309739227863977e+00,-1.465899787204076876e+00,-1.993859105716836666e+00,-2.397880285447235860e+00,-2.705016533369055676e+00,-3.193757823528316830e+00,-3.525824612025843408e+00,-4.065387534541901715e+00,-4.427775870306186690e+00,-5.118903212659940749e+00,-5.329731238910976998e+00
5.005584729444027658e+00,4.584841801326797750e+00,4.172497214591212256e+00,3.857187902685324410e+00,3.324082616054315320e+00,2.919575469502758480e+00,2.400757512560139695e+00,2.061707124737748753e+00,1.576289664251499190e+00,1.292463856715658110e+00,6.153195219518137193e-01,3.529859685917588474e-01,-2.698190865356597107e-02,-5.361839196418164422e-01,-8.832889624863208278e-01,-1.286341844630646492e+00,-1.953514690375456553e+00,-2.405796612242767196e+00,-2.721196983644095901e+00,-3.178778852707016878e+00,-3.490286114499423942e+00,-4.161490081900933724e+00,-4.466800239142470375e+00,-4.999616854525778642e+00,-5.240225129931782355e+00
5.128159347135794910e+00,4.710060306174400857e+00,4.213841387309624764e+00,3.796663375203164215e+00,3.253013525471566858e+00,2.946027620570866201e+00,2.381320420607856647e+00,2.063098311473658519e+00,1.663479921583609578e+00,1.180686745167371487e+00,6.662914973297309196e-01,3.886825555199861504e-01,-1.225390475763604714e-01,-5.397606923577206173e-01,-9.307513531441022891e-01,-1.296566276692573405e+00,-1.962391410286971061e+00,-2.384517778759421613e+00,-2.709952716851105947e+00,-3.048516979762937673e+00,-3.526124981889278143e+00,-4.019024023316087657e+00,-4.435020475233436343e+00,-4.936337777306516905e+00,-5.184048060999339569e+00
5.156243929366970846e+00,4.638489439830314254e+00,4.287222693483216496e+00,3.819115864405531191e+00,3.443084413265223631e+00,2.906995347264492047e+00,2.435552989898062126e+00,2.164386191211989718e+00,1.755614424957262720e+00,1.085738250441537378e+00,6.914198077470991022e-01,4.258770395303434486e-01,-1.424148376186606391e-01,-4.933812141023233844e-01,-9.668234024016234551e-01,-1.458177119925760268e+00,-1.937729463604936253e+00,-2.314567170694464160e+00,-2.641270776235657092e+00,-3.105891734003477289e+00,-3.538025003520967271e+00,-3.910025174915173096e+00,-4.424550846509305302e+00,-4.945724177449459802e+00,-5.219104385850244832e+00
5.006414698803518526e+00,4.635331445939798733e+00,4.333420210837132025e+00,3.890477420381624363e+00,3.494661080605056203e+00,2.968334035165963058e+00,2.405879609178716461e+00,2.194150473337375118e+00,1.659926862277976811e+00,1.288614379781635400e+00,7.631528738174406801e-01,3.160404753892490093e-01,3.488242650891654889e-02,-4.994992739522897129e-01,-9.614444105051090927e-01,-1.405521492418588814e+00,-1.760783948396381637e+00,-2.231700658501800216e+00,-2.629010943125453359e+00,-3.145516842566631333e+00,-3.482496101135937216e+00,-3.948958800434819505e+00,-4.443541493990882607e+00,-4.926563741950340969e+00,-5.260409036218206325e+00
5.058303750801323773e+00,4.684015077226546531e+00,4.370136474407020799e+00,3.871605656130206352e+00,3.452479034057061025e+00,3.060116947709995650e+00,2.468917758149622443e+00,2.000281487665283020e+00,1.673253798850384166e+00,1.336764459337281163e+00,8.252306296723639356e-01,2.111442050546518956e-01,2.699376535870156441e-02,-4.973927326731992227e-01,-7.786535396647068508e-01,-1.415994915288363298e+00,-1.724676329023453691e+00,-2.130057077609400995e+00,-2.693389057866083736e+00,-3.062591046848289533e+00,-3.535234725579057713e+00,-3.886525185336426436e+00,-4.438783002996464333e+00,-4.908063487793171475e+00,-5.175870728601423387e+00
5.141675990990371758e+00,4.752159513875848340e+00,4.306541218384142944e+00,3.889169388671065875e+00,3.309194704728456671e+00,2.928191341901289935e+00,2.595835882156062535e+00,2.046985049194386619e+00,1.650283408767693860e+00,1.289942330756821853e+00,8.850042324959367379e-01,4.138029614672639189e-01,8.720211403724617560e-02,-5.029416706766570710e-01,-8.927466609494794092e-01,-1.251755835750119950e+00,-1.840796946886412933e+00,-2.297580464470203587e+00,-2.703644949718970292e+00,-2.978183004898596220e+00,-3.588981328048105546e+00,-3.911175433402727553e+00,-4.375495705128309432e+00,-4.764486693071222412e+00,-5.242315704181290670e+00
